구분,순위,읍면동명,목적지명,도로명주소,카테고리
외지인,1,대가야읍,고령대가야축제,경북 고령군 대가야로 1216-0,기타문화관광지
외지인,2,대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설
외지인,3,대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설
외지인,4,대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지
외지인,5,대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장
외지인,6,대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설
외지인,7,대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설
외지인,8,대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광
외지인,9,대가야읍,고령생활체육공원,경북 고령군 회천로 90-0,도시공원
외지인,10,대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠
외지인,11,대가야읍,대가야수목원,경북 고령군,도시공원
외지인,12,대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠
외지인,13,대가야읍,고령대가야파크골프장,경북 고령군,육상레저스포츠
외지인,14,대가야읍,지산동고분군,경북 고령군,역사유적지
외지인,15,대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설
외지인,16,대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원
외지인,17,대가야읍,가야골프랜드,경북 고령군 일량로 377-0,육상레저스포츠
외지인,18,대가야읍,대가야캠프기마문화승마체험장,경북 고령군 신남로 61-0,육상레저스포츠
외지인,19,대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설
외지인,20,대가야읍,중화지,경북 고령군,자연경관(하천/해양)
외지인,21,대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설
외지인,22,대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지
외지인,23,대가야읍,대광사,경북 고령군 큰골길 216-3,종교성지
외지인,24,대가야읍,고령고아리벽화고분,경북 고령군,역사유적지
외지인,25,대가야읍,송암정국궁장,경북 고령군 시장길 43-0,육상레저스포츠
외지인,25,대가야읍,아이조아꿈놀이터,경북 고령군 우륵로 47-0,테마공원
외지인,25,대가야읍,대가야농촌문화체험특구장,경북 고령군,기타관광
외지인,28,대가야읍,고령가축시장,경북 고령군 벽화길 41-8,시장
외지인,28,대가야읍,우륵지,경북 고령군 대가야로 1216-0,자연경관(하천/해양)
외지인,28,대가야읍,대가야왕릉전시관,경북 고령군 대가야로 1203-0,전시시설
전체,1,대가야읍,고령대가야축제,경북 고령군 대가야로 1216-0,기타문화관광지
전체,2,대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설
전체,3,대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설
전체,4,대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지
전체,5,대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장
전체,6,대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설
전체,7,대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설
전체,8,대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광
전체,9,대가야읍,고령생활체육공원,경북 고령군 회천로 90-0,도시공원
전체,10,대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠
전체,11,대가야읍,고령대가야파크골프장,경북 고령군,육상레저스포츠
전체,12,대가야읍,대가야수목원,경북 고령군,도시공원
전체,13,대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠
전체,14,대가야읍,지산동고분군,경북 고령군,역사유적지
전체,15,대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설
전체,16,대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원
전체,17,대가야읍,가야골프랜드,경북 고령군 일량로 377-0,육상레저스포츠
전체,18,대가야읍,대가야캠프기마문화승마체험장,경북 고령군 신남로 61-0,육상레저스포츠
전체,19,대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설
전체,19,대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설
전체,21,대가야읍,중화지,경북 고령군,자연경관(하천/해양)
전체,22,대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지
전체,23,대가야읍,대광사,경북 고령군 큰골길 216-3,종교성지
전체,24,대가야읍,고령고아리벽화고분,경북 고령군,역사유적지
전체,25,대가야읍,송암정국궁장,경북 고령군 시장길 43-0,육상레저스포츠
전체,25,대가야읍,우륵지,경북 고령군 대가야로 1216-0,자연경관(하천/해양)
전체,27,대가야읍,아이조아꿈놀이터,경북 고령군 우륵로 47-0,테마공원
전체,27,대가야읍,대가야농촌문화체험특구장,경북 고령군,기타관광
전체,29,대가야읍,대가야왕릉전시관,경북 고령군 대가야로 1203-0,전시시설
전체,29,대가야읍,고령가축시장,경북 고령군 벽화길 41-8,시장
현지인,1,대가야읍,고령대가야축제,경북 고령군 대가야로 1216-0,기타문화관광지
현지인,2,대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설
현지인,3,대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설
현지인,4,대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설
현지인,5,대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지
현지인,6,대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설
현지인,7,대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광
현지인,8,대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장
현지인,8,대가야읍,고령대가야파크골프장,경북 고령군,육상레저스포츠
현지인,10,대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠
현지인,11,대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠
현지인,12,대가야읍,대가야수목원,경북 고령군,도시공원
현지인,13,대가야읍,고령생활체육공원,경북 고령군 회천로 90-0,도시공원
현지인,14,대가야읍,지산동고분군,경북 고령군,역사유적지
현지인,15,대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설
현지인,16,대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설
현지인,17,대가야읍,대가야캠프기마문화승마체험장,경북 고령군 신남로 61-0,육상레저스포츠
현지인,18,대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원
현지인,18,대가야읍,가야골프랜드,경북 고령군 일량로 377-0,육상레저스포츠
현지인,20,대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설
현지인,20,대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지
현지인,20,대가야읍,우륵지,경북 고령군 대가야로 1216-0,자연경관(하천/해양)
